  1                                                                             
  .08511  .07730  .07260  .07025  .06770  .07140  .06551  -.00001  -.00001  -.00001
  .08450  .07900  .06970  .06220  .06040  .06905  .07111  -.00001  -.00001  -.00001
  .07720  .07380  .06800  .06400  .06400  .06900  -.00001  -.00001  -.00001  -.00001
  .07201  .06960  .06700  .06520  .06630  .06900  -.00001  -.00001  -.00001  -.00001
  .06660  .06600  .06600  .06690  .06831  .07000  -.00001  -.00001  -.00001  -.00001
 54                                                                             
 1.02979 1.13477 1.20996 1.24072 1.26074 1.27490 1.29980 1.29980 1.28955  .00000
 1.01855 1.12500 1.18994 1.22998 1.26465 1.28955 1.32275 1.33984 1.34961  .00000
 1.02881 1.12158 1.19678 1.24756 1.28955 1.32178 1.37988 1.42773 1.46191  .00000
 1.02979 1.08984 1.12793 1.17969 1.21973 1.25977 1.31982 1.34961 1.40967  .00000
  .93652  .97266 1.00293 1.04980 1.09961 1.14453 1.19580 1.23486  .00000  .00000
  .85986  .86670  .88770  .92969  .97168 1.02783 1.08252  .00000  .00000  .00000
  .79590  .80762  .80762  .82373  .86865  .95361 1.00586  .00000  .00000  .00000
  .75098  .75293  .77393  .79980  .83496  .88965  .00000  .00000  .00000  .00000
  .72168  .73584  .75195  .78760  .81787  .86963  .00000  .00000  .00000  .00000
  .70361  .71484  .71973  .75391  .77979  .81982  .00000  .00000  .00000  .00000
  .22549  .23518  .22849  .22549  .21799  .21918  .21239  .20538  .20178  -.00001
  .19698  .18699  .19009  .18349  .17848  .17319  .16988  .16759  .16669  -.00001
  .18899  .17679  .17198  .16959  .16599  .16689  .16399  .16348  .16189  -.00001
  .17709  .17059  .16649  .16599  .16599  .16698  .16599  .16258  .16109  -.00001
  .17679  .17063  .16649  .16369  .16389  .16279  .16499  .16348  -.00001  -.00001
  .18609  .17828  .17358  .17123  .16869  .17239  .16649  -.00001  -.00001  -.00001
  .18549  .17999  .17068  .16319  .16138  .17003  .17209  -.00001  -.00001  -.00001
  .17818  .17478  .16898  .16499  .16499  .16998  -.00001  -.00001  -.00001  -.00001
  .17299  .17059  .16798  .16618  .16728  .16998  -.00001  -.00001  -.00001  -.00001
  .16759  .16698  .16698  .16788  .16929  .17098  -.00001  -.00001  -.00001  -.00001
 55                                                                             
 1.10690 1.19816 1.26448 1.30639 1.31959 1.33550 1.34680 1.34071 1.32786  .00000
 1.11658 1.22022 1.28254 1.32089 1.34681 1.37352 1.40251 1.41907 1.43265  .00000
 1.14096 1.22643 1.29194 1.34083 1.36924 1.40012 1.45238 1.49338 1.52615  .00000
 1.16766 1.23694 1.28051 1.31462 1.35179 1.39839 1.45716 1.50190 1.55461  .00000
 1.12648 1.15238 1.18343 1.21387 1.26068 1.29659 1.33824 1.38346  .00000  .00000
 1.04770 1.04907 1.06321 1.08209 1.10760 1.15276 1.18966  .00000  .00000  .00000
  .94576  .95729  .94034  .96601  .98215 1.04277 1.09850  .00000  .00000  .00000
  .87924  .88720  .89530  .91305  .93087  .97552  .00000  .00000  .00000  .00000
  .83670  .85488  .86762  .89355  .91632  .95430  .00000  .00000  .00000  .00000
  .81553  .82793  .83035  .86033  .88146  .90928  .00000  .00000  .00000  .00000
  .32601  .33571  .32901  .32601  .31851  .31971  .31291  .30590  .30230  -.00001
  .29750  .28751  .29061  .28401  .27900  .27371  .27041  .26811  .26721  -.00001
  .28951  .27731  .27250  .27011  .26651  .26741  .26451  .26400  .26241  -.00001
  .27761  .27111  .26701  .26651  .26651  .26751  .26651  .26310  .26161  -.00001
  .27731  .27115  .26701  .26421  .26441  .26331  .26551  .26400  -.00001  -.00001
  .28661  .27881  .27411  .27176  .26921  .27291  .26701  -.00001  -.00001  -.00001
  .28601  .28051  .27121  .26371  .26191  .27055  .27261  -.00001  -.00001  -.00001
  .27871  .27530  .26951  .26551  .26551  .27050  -.00001  -.00001  -.00001  -.00001
  .27351  .27111  .26851  .26671  .26780  .27050  -.00001  -.00001  -.00001  -.00001
  .26811  .26751  .26751  .26841  .26981  .27150  -.00001  -.00001  -.00001  -.00001
 56                                                                             
 1.15771 1.24072 1.29980 1.34961 1.35986 1.37695 1.37988 1.36963 1.35498  .00000
 1.18164 1.27979 1.33984 1.37988 1.40088 1.42871 1.45752 1.47461 1.48975  .00000
 1.21387 1.29053 1.34961 1.39697 1.41992 1.44971 1.49658 1.53271 1.56494  .00000
 1.27295 1.33984 1.38574 1.40967 1.44580 1.49658 1.55273 1.60889 1.65967  .00000
 1.26953 1.28955 1.31982 1.33984 1.38379 1.41797 1.45654 1.50488  .00000  .00000
 1.19971 1.20361 1.21582 1.21973 1.23291 1.26953 1.29297  .00000  .00000  .00000
 1.07764 1.08984 1.06982 1.09668 1.09863 1.13281 1.18457  .00000  .00000  .00000
  .98779 1.00000 1.00000 1.01270 1.01855 1.05371  .00000  .00000  .00000  .00000
  .92383  .94385  .95752  .97656  .99365 1.01758  .00000  .00000  .00000  .00000
  .88965  .90186  .90479  .93164  .94971  .96973  .00000  .00000  .00000  .00000
  .40748  .41718  .41048  .40748  .39998  .40118  .39438  .38737  .38377  -.00001
  .37897  .36898  .37208  .36548  .36047  .35518  .35188  .34958  .34868  -.00001
  .37098  .35878  .35397  .35158  .34798  .34888  .34598  .34547  .34388  -.00001
  .35908  .35258  .34848  .34798  .34798  .34898  .34798  .34457  .34308  -.00001
  .35878  .35262  .34848  .34568  .34588  .34478  .34698  .34547  -.00001  -.00001
  .36808  .36028  .35558  .35323  .35068  .35438  .34848  -.00001  -.00001  -.00001
  .36748  .36198  .35268  .34518  .34338  .35202  .35408  -.00001  -.00001  -.00001
  .36018  .35677  .35098  .34698  .34698  .35197  -.00001  -.00001  -.00001  -.00001
  .35498  .35258  .34998  .34818  .34927  .35197  -.00001  -.00001  -.00001  -.00001
  .34958  .34898  .34898  .34988  .35128  .35297  -.00001  -.00001  -.00001  -.00001
 57                                                                             
 1.17455 1.26157 1.31579 1.36514 1.37671 1.39242 1.39658 1.38724 1.37210  .00000
 1.20361 1.29560 1.35534 1.39639 1.41714 1.44366 1.47781 1.49692 1.50913  .00000
 1.23392 1.30734 1.36545 1.41184 1.43823 1.46903 1.51501 1.54455 1.58243  .00000
 1.34500 1.39368 1.42895 1.45407 1.49411 1.54385 1.59585 1.65561 1.71045  .00000
 1.35123 1.37189 1.39648 1.41495 1.45645 1.50180 1.54538 1.58850  .00000  .00000
 1.30527 1.32431 1.33877 1.33994 1.34818 1.38159 1.39905  .00000  .00000  .00000
 1.19693 1.21041 1.20934 1.22033 1.23141 1.23483 1.27087  .00000  .00000  .00000
 1.08020 1.09097 1.08954 1.10077 1.10199 1.12967  .00000  .00000  .00000  .00000
  .97943  .99689 1.01553 1.03256 1.04663 1.05881  .00000  .00000  .00000  .00000
  .91705  .92212  .92942  .95648  .97339  .99518  .00000  .00000  .00000  .00000
  .46267  .47237  .46566  .46267  .45517  .45637  .44957  .44256  .43896  -.00001
  .43416  .42417  .42727  .42067  .41566  .41037  .40707  .40477  .40387  -.00001
  .42617  .41397  .40916  .40677  .40317  .40407  .40117  .40066  .39907  -.00001
  .41427  .40777  .40367  .40317  .40317  .40417  .40317  .39976  .39827  -.00001
  .41397  .40781  .40367  .40087  .40107  .39997  .40217  .40066  -.00001  -.00001
  .42327  .41547  .41077  .40842  .40587  .40957  .40367  -.00001  -.00001  -.00001
  .42267  .41717  .40787  .40037  .39857  .40721  .40927  -.00001  -.00001  -.00001
  .41537  .41196  .40617  .40217  .40217  .40716  -.00001  -.00001  -.00001  -.00001
  .41017  .40777  .40517  .40337  .40446  .40716  -.00001  -.00001  -.00001  -.00001
  .40477  .40417  .40417  .40507  .40647  .40816  -.00001  -.00001  -.00001  -.00001
 58                                                                             
 1.17480 1.26758 1.31982 1.36572 1.37988 1.39453 1.40186 1.39453 1.37988  .00000
 1.20361 1.28955 1.34961 1.39258 1.41455 1.43994 1.47998 1.50098 1.50977  .00000
 1.22852 1.30078 1.35889 1.40479 1.43799 1.46973 1.51660 1.54199 1.58398  .00000
 1.38477 1.41553 1.43994 1.46973 1.51367 1.56152 1.60986 1.66992 1.72998  .00000
 1.39258 1.41553 1.43457 1.45557 1.49561 1.55273 1.60254 1.63965  .00000  .00000
 1.36963 1.40479 1.42285 1.42676 1.43555 1.46680 1.48291  .00000  .00000  .00000
 1.28467 1.29980 1.31982 1.31396 1.33984 1.31982 1.33984  .00000  .00000  .00000
 1.14600 1.15381 1.15479 1.16553 1.16553 1.18799  .00000  .00000  .00000  .00000
 1.00977 1.02393 1.04785 1.06494 1.07764 1.08154  .00000  .00000  .00000  .00000
  .91992  .91797  .92969  .95752  .97461 1.00000  .00000  .00000  .00000  .00000
  .50549  .51518  .50848  .50549  .49799  .49918  .49239  .48538  .48178  -.00001
  .47698  .46699  .47009  .46349  .45848  .45319  .44988  .44759  .44669  -.00001
  .46899  .45679  .45198  .44958  .44598  .44688  .44398  .44348  .44189  -.00001
  .45708  .45058  .44649  .44598  .44598  .44698  .44598  .44258  .44109  -.00001
  .45679  .45063  .44649  .44369  .44389  .44279  .44498  .44348  -.00001  -.00001
  .46609  .45828  .45358  .45123  .44868  .45238  .44649  -.00001  -.00001  -.00001
  .46548  .45998  .45068  .44318  .44138  .45003  .45209  -.00001  -.00001  -.00001
  .45818  .45478  .44898  .44498  .44498  .44998  -.00001  -.00001  -.00001  -.00001
  .45299  .45058  .44798  .44618  .44728  .44998  -.00001  -.00001  -.00001  -.00001
  .44759  .44698  .44698  .44788  .44929  .45098  -.00001  -.00001  -.00001  -.00001
 59                                                                             
 1.17532 1.26523 1.31997 1.36261 1.37756 1.39536 1.39985 1.39194 1.37885  .00000
 1.20102 1.28201 1.34207 1.38928 1.40997 1.43707 1.47775 1.49888 1.50760  .00000
 1.22235 1.29507 1.34897 1.39542 1.43298 1.46323 1.51123 1.53946 1.57525  .00000
 1.38813 1.41965 1.44458 1.47498 1.51828 1.56744 1.61532 1.67517 1.73669  .00000
 1.40717 1.42801 1.44641 1.47049 1.51114 1.56585 1.61572 1.65408  .00000  .00000
 1.38663 1.42593 1.44528 1.45200 1.46780 1.49231 1.51090  .00000  .00000  .00000
 1.31320 1.33072 1.35284 1.34545 1.37408 1.35400 1.37020  .00000  .00000  .00000
 1.16818 1.17517 1.18076 1.18872 1.18799 1.20856  .00000  .00000  .00000  .00000
 1.01563 1.02887 1.05414 1.07141 1.08338 1.08627  .00000  .00000  .00000  .00000
  .91919  .91562  .92886  .95498  .97348  .99621  .00000  .00000  .00000  .00000
  .54649  .55620  .54949  .54649  .53899  .54020  .53341  .52641  .52277  -.00001
  .51799  .50800  .51110  .50449  .49948  .49420  .49088  .48857  .48767  -.00001
  .50999  .49778  .49299  .49056  .48699  .48788  .48498  .48449  .48288  -.00001
  .49809  .49156  .48750  .48699  .48699  .48799  .48699  .48356  .48210  -.00001
  .49778  .49161  .48750  .48468  .48488  .48378  .48598  .48417  -.00001  -.00001
  .50716  .49930  .49456  .49225  .48967  .49341  .48750  -.00001  -.00001  -.00001
  .50648  .50098  .49167  .48420  .48241  .49104  .49310  -.00001  -.00001  -.00001
  .49920  .49577  .48998  .48598  .48598  .49098  -.00001  -.00001  -.00001  -.00001
  .49400  .49156  .48898  .48720  .48830  .49098  -.00001  -.00001  -.00001  -.00001
  .48857  .48799  .48799  .48888  .49031  .49199  -.00001  -.00001  -.00001  -.00001
 60                                                                             
 1.16992 1.25488 1.31396 1.35498 1.36963 1.38965 1.39063 1.38184 1.37061  .00000
 1.19092 1.26953 1.32959 1.37988 1.39990 1.42969 1.46973 1.48975 1.50000  .00000
 1.20996 1.28271 1.33252 1.37891 1.41992 1.44873 1.49854 1.53174 1.55957  .00000
 1.36963 1.40967 1.43994 1.46973 1.50977 1.56152 1.60986 1.66992 1.72998  .00000
 1.40283 1.42285 1.44287 1.46973 1.51172 1.56299 1.60986 1.64990  .00000  .00000
 1.37988 1.41992 1.43994 1.44971 1.47363 1.49365 1.51563  .00000  .00000  .00000
 1.31396 1.33252 1.34961 1.34668 1.37500 1.36279 1.37988  .00000  .00000  .00000
 1.16992 1.17578 1.18652 1.19189 1.18994 1.21094  .00000  .00000  .00000  .00000
 1.00977 1.02393 1.04785 1.06494 1.07764 1.08154  .00000  .00000  .00000  .00000
  .90967  .90967  .91992  .94482  .96484  .98486  .00000  .00000  .00000  .00000
  .58849  .59819  .59149  .58849  .58099  .58219  .57539  .56839  .56479  -.00001
  .55999  .55000  .55309  .54649  .54149  .53619  .53289  .53059  .52969  -.00001
  .55199  .53979  .53499  .53259  .52899  .52989  .52699  .52649  .52489  -.00001
  .54009  .53359  .52950  .52899  .52899  .52999  .52899  .52559  .52409  -.00001
  .53979  .53364  .52950  .52670  .52689  .52579  .52799  .52649  -.00001  -.00001
  .54910  .54129  .53659  .53424  .53169  .53539  .52950  -.00001  -.00001  -.00001
  .54849  .54299  .53369  .52619  .52439  .53304  .53510  -.00001  -.00001  -.00001
  .54119  .53779  .53199  .52799  .52799  .53299  -.00001  -.00001  -.00001  -.00001
  .53600  .53359  .53099  .52919  .53029  .53299  -.00001  -.00001  -.00001  -.00001
  .53059  .52999  .52999  .53089  .53230  .53399  -.00001  -.00001  -.00001  -.00001
 61                                                                             
 1.15653 1.23916 1.30237 1.34714 1.35862 1.37503 1.37573 1.36716 1.35648  .00000
 1.17316 1.25608 1.31595 1.36377 1.38589 1.41828 1.45969 1.47635 1.48947  .00000
 1.19436 1.26349 1.31311 1.35574 1.39960 1.43009 1.48194 1.51816 1.54242  .00000
 1.34198 1.39423 1.43295 1.46002 1.49366 1.54986 1.59701 1.66107 1.71475  .00000
 1.39273 1.41849 1.44141 1.46780 1.51032 1.56894 1.60895 1.64572  .00000  .00000
 1.37344 1.41620 1.43689 1.44684 1.47381 1.49933 1.52179  .00000  .00000  .00000
 1.31128 1.32681 1.33450 1.33859 1.36810 1.35974 1.38037  .00000  .00000  .00000
 1.17090 1.17267 1.18713 1.19204 1.18518 1.20862  .00000  .00000  .00000  .00000
 1.00723 1.02518 1.04447 1.05926 1.07623 1.07757  .00000  .00000  .00000  .00000
  .89243  .90481  .90274  .92895  .94977  .97189  .00000  .00000  .00000  .00000
  .63950  .64909  .64249  .63950  .63200  .63310  .62620  .61920  .61590  -.00001
  .61099  .60100  .60405  .59750  .59250  .58710  .58395  .58179  .58084  -.00001
  .60300  .59090  .58600  .58380  .57999  .58094  .57800  .57750  .57595  -.00001
  .59105  .58480  .58050  .57999  .57999  .58099  .57999  .57680  .57498  -.00001
  .59090  .58482  .58050  .57785  .57795  .57690  .57900  .58034  -.00001  -.00001
  .59949  .59215  .58780  .58512  .58284  .58620  .58050  -.00001  -.00001  -.00001
  .59950  .59399  .58485  .57710  .57520  .58402  .58605  -.00001  -.00001  -.00001
  .59210  .58890  .58299  .57900  .57900  .58400  -.00001  -.00001  -.00001  -.00001
  .58700  .58480  .58199  .58009  .58114  .58400  -.00001  -.00001  -.00001  -.00001
  .58179  .58099  .58099  .58194  .58315  .58500  -.00001  -.00001  -.00001  -.00001
 62                                                                             
 1.13965 1.21777 1.28467 1.33496 1.34473 1.35498 1.35498 1.34668 1.33789  .00000
 1.15283 1.23975 1.29980 1.34375 1.36963 1.40479 1.44580 1.45996 1.47656  .00000
 1.17480 1.23975 1.28955 1.32959 1.37354 1.40479 1.45996 1.49951 1.52295  .00000
 1.30664 1.37256 1.41992 1.44580 1.47266 1.53174 1.57959 1.64697 1.69287  .00000
 1.37451 1.40771 1.43457 1.45996 1.50391 1.56982 1.60352 1.63574  .00000  .00000
 1.35986 1.40381 1.42480 1.43652 1.46484 1.49756 1.51953  .00000  .00000  .00000
 1.29883 1.30957 1.30957 1.32178 1.34961 1.34668 1.36963  .00000  .00000  .00000
 1.16455 1.16357 1.17969 1.18457 1.17285 1.19971  .00000  .00000  .00000  .00000
 1.00195 1.02490 1.03760 1.04980 1.06982 1.06982  .00000  .00000  .00000  .00000
  .86963  .89697  .87988  .90967  .92969  .95459  .00000  .00000  .00000  .00000
  .69450  .70399  .69749  .69450  .68700  .68800  .68100  .67400  .67100  -.00001
  .66599  .65600  .65900  .65250  .64750  .64200  .63900  .63699  .63599  -.00001
  .65800  .64600  .64100  .63900  .63499  .63599  .63300  .63250  .63100  -.00001
  .64600  .64000  .63550  .63499  .63499  .63599  .63499  .63200  .63000  -.00001
  .64600  .64000  .63550  .63300  .63300  .63200  .63400  .63750  -.00001  -.00001
  .65400  .64700  .64300  .64000  .63799  .64100  .63550  -.00001  -.00001  -.00001
  .65450  .64899  .64000  .63200  .63000  .63900  .64100  -.00001  -.00001  -.00001
  .64700  .64400  .63799  .63400  .63400  .63900  -.00001  -.00001  -.00001  -.00001
  .64200  .64000  .63699  .63499  .63599  .63900  -.00001  -.00001  -.00001  -.00001
  .63699  .63599  .63599  .63699  .63799  .64000  -.00001  -.00001  -.00001  -.00001
 63                                                                             
 1.12390 1.19034 1.25894 1.31412 1.32919 1.33234 1.32852 1.31937 1.31671  .00000
 1.13635 1.21952 1.28098 1.32202 1.35327 1.39201 1.42643 1.44314 1.46414  .00000
 1.15039 1.21378 1.26071 1.30549 1.34302 1.36997 1.43161 1.47580 1.50168  .00000
 1.26950 1.34628 1.39773 1.42893 1.45166 1.50714 1.56235 1.62738 1.66706  .00000
 1.34970 1.38944 1.41928 1.44476 1.49335 1.55673 1.59104 1.62021  .00000  .00000
 1.33899 1.37976 1.39957 1.42114 1.44983 1.48426 1.50619  .00000  .00000  .00000
 1.27786 1.28262 1.28647 1.30573 1.32361 1.33035 1.34814  .00000  .00000  .00000
 1.14926 1.15225 1.16587 1.16947 1.15634 1.18613  .00000  .00000  .00000  .00000
  .99267 1.02042 1.02491 1.03619 1.05182 1.05646  .00000  .00000  .00000  .00000
  .84335  .88199  .85217  .89057  .90573  .93125  .00000  .00000  .00000  .00000
  .75121  .76066  .75418  .75118  .74368  .74467  .73767  .73066  .72770  -.00001
  .72268  .71269  .71568  .70918  .70419  .69868  .69570  .69371  .69270  -.00001
  .71468  .70270  .69769  .69571  .69168  .69269  .68968  .68919  .68769  -.00001
  .70268  .69671  .69219  .69168  .69168  .69268  .69168  .68871  .68724  -.00001
  .70270  .69671  .69219  .68970  .68969  .68870  .69068  .69171  -.00001  -.00001
  .71112  .70363  .69971  .69667  .69470  .69766  .69213  -.00001  -.00001  -.00001
  .71118  .70568  .69671  .68867  .68666  .69569  .69768  -.00001  -.00001  -.00001
  .70367  .70070  .69468  .69068  .69068  .69569  -.00001  -.00001  -.00001  -.00001
  .69869  .69671  .69368  .69166  .69266  .69569  -.00001  -.00001  -.00001  -.00001
  .69371  .69268  .69268  .69369  .69466  .69669  -.00001  -.00001  -.00001  -.00001
 64                                                                             
 1.10693 1.15967 1.22998 1.28955 1.31152 1.30664 1.29688 1.28760 1.29297  .00000
 1.11963 1.19678 1.25977 1.29980 1.33691 1.37793 1.40479 1.42480 1.44775  .00000
 1.12451 1.18555 1.22998 1.27979 1.30957 1.33057 1.39893 1.44873 1.47998  .00000
 1.22998 1.31689 1.37158 1.40967 1.42969 1.47998 1.54297 1.60498 1.63965  .00000
 1.31982 1.36377 1.39990 1.42676 1.47998 1.53955 1.57471 1.59961  .00000  .00000
 1.31299 1.34961 1.36963 1.39990 1.42969 1.46484 1.48486  .00000  .00000  .00000
 1.25000 1.25000 1.26074 1.28467 1.29199 1.30957 1.31982  .00000  .00000  .00000
 1.12988 1.13770 1.14697 1.14990 1.13672 1.16992  .00000  .00000  .00000  .00000
  .97998 1.01270 1.00977 1.01953 1.02979 1.03955  .00000  .00000  .00000  .00000
  .81494  .86475  .82471  .86963  .87988  .90479  .00000  .00000  .00000  .00000
  .80949  .81899  .81249  .80949  .80199  .80299  .79600  .78899  .78600  -.00001
  .78100  .77100  .77399  .76749  .76250  .75700  .75400  .75200  .75100  -.00001
  .77299  .76099  .75600  .75400  .74999  .75100  .74799  .74750  .74599  -.00001
  .76099  .75500  .75050  .74999  .74999  .75100  .74999  .74699  .74599  -.00001
  .76099  .75500  .75050  .74799  .74799  .74699  .74899  .74699  -.00001  -.00001
  .77000  .76199  .75800  .75500  .75300  .75600  .75050  -.00001  -.00001  -.00001
  .76949  .76400  .75500  .74699  .74500  .75400  .75600  -.00001  -.00001  -.00001
  .76199  .75900  .75300  .74899  .74899  .75400  -.00001  -.00001  -.00001  -.00001
  .75700  .75500  .75200  .74999  .75100  .75400  -.00001  -.00001  -.00001  -.00001
  .75200  .75100  .75100  .75200  .75300  .75500  -.00001  -.00001  -.00001  -.00001
 65                                                                             
 1.08728 1.13060 1.20525 1.26756 1.29157 1.27877 1.26107 1.25504 1.26784  .00000
 1.09915 1.17344 1.23662 1.28062 1.32202 1.36068 1.38572 1.40449 1.42110  .00000
 1.10273 1.15638 1.20278 1.24899 1.27671 1.29377 1.36498 1.42138 1.46064  .00000
 1.19057 1.28805 1.34893 1.38964 1.40791 1.45729 1.52014 1.58446 1.61652  .00000
 1.28854 1.33028 1.38244 1.41327 1.46674 1.53073 1.55879 1.57497  .00000  .00000
 1.28567 1.32156 1.34773 1.37280 1.40793 1.44665 1.45949  .00000  .00000  .00000
 1.21890 1.22005 1.23137 1.25392 1.26062 1.28624 1.29199  .00000  .00000  .00000
 1.11418 1.12034 1.12639 1.13160 1.11794 1.15593  .00000  .00000  .00000  .00000
  .96416 1.00189  .99688 1.00157 1.01339 1.02174  .00000  .00000  .00000  .00000
  .78805  .85154  .80715  .84540  .85639  .87946  .00000  .00000  .00000  .00000
  .86769  .87741  .87093  .86793  .86043  .86141  .85439  .84739  .84446  -.00001
  .83943  .82944  .83242  .82593  .82093  .81542  .81245  .81048  .80947  -.00001
  .83143  .81946  .81443  .81248  .80843  .80945  .80643  .80593  .80445  -.00001
  .81942  .81348  .80894  .80843  .80843  .80944  .80843  .80548  .80384  -.00001
  .81946  .81347  .80894  .80647  .80645  .80546  .80743  .80679  -.00001  -.00001
  .82821  .82064  .81648  .81341  .81147  .81439  .80943  -.00001  -.00001  -.00001
  .82793  .82244  .81347  .80541  .80339  .81243  .81442  -.00001  -.00001  -.00001
  .82041  .81746  .81143  .80743  .80743  .81243  -.00001  -.00001  -.00001  -.00001
  .81544  .81348  .81043  .80841  .80940  .81243  -.00001  -.00001  -.00001  -.00001
  .81048  .80944  .80944  .81044  .81140  .81343  -.00001  -.00001  -.00001  -.00001
 66                                                                             
 1.06689 1.09668 1.17480 1.23975 1.26953 1.24756 1.21973 1.21680 1.23975  .00000
 1.07959 1.14697 1.21094 1.25977 1.30664 1.34277 1.36279 1.38281 1.39258  .00000
 1.07764 1.12451 1.17188 1.21777 1.23975 1.25000 1.32568 1.38965 1.43994  .00000
 1.14795 1.25488 1.31982 1.36670 1.38477 1.42969 1.49561 1.55957 1.58984  .00000
 1.25098 1.28955 1.35889 1.39453 1.44971 1.51367 1.53760 1.54492  .00000  .00000
 1.25195 1.28467 1.31689 1.33984 1.37988 1.41992 1.42480  .00000  .00000  .00000
 1.17969 1.18164 1.19971 1.21973 1.22168 1.25781 1.25488  .00000  .00000  .00000
 1.09180 1.09961 1.09961 1.10693 1.09473 1.13770  .00000  .00000  .00000  .00000
  .94482  .98779  .97998  .97998  .98975  .99951  .00000  .00000  .00000  .00000
  .75781  .83398  .78662  .81982  .82959  .84961  .00000  .00000  .00000  .00000
  .92799  .93800  .93150  .92850  .92100  .92200  .91499  .90800  .90500  -.00001
  .89999  .89000  .89300  .88650  .88149  .87600  .87299  .87099  .87000  -.00001
  .89200  .88000  .87499  .87299  .86900  .87000  .86700  .86649  .86500  -.00001
  .88000  .87399  .86950  .86900  .86900  .87000  .86900  .86600  .86400  -.00001
  .88000  .87399  .86950  .86700  .86700  .86600  .86800  .86649  -.00001  -.00001
  .88900  .88149  .87700  .87399  .87199  .87499  .87050  -.00001  -.00001  -.00001
  .88850  .88300  .87399  .86600  .86400  .87299  .87499  -.00001  -.00001  -.00001
  .88100  .87800  .87199  .86800  .86800  .87299  -.00001  -.00001  -.00001  -.00001
  .87600  .87399  .87099  .86900  .87000  .87299  -.00001  -.00001  -.00001  -.00001
  .87099  .87000  .87000  .87099  .87199  .87399  -.00001  -.00001  -.00001  -.00001
 67                                                                             
  -.69141  -.58301  -.51807  -.45020  -.38232  -.32031  -.26514  -.22900  -.22021  .00000
  -.65527  -.58008  -.50244  -.42920  -.35107  -.26318  -.19043  -.14014  -.12012  .00000
  -.63525  -.54443  -.46826  -.38037  -.30518  -.22021  -.14404  -.06543  -.02002  .00000
  -.57031  -.47021  -.40039  -.31348  -.23242  -.20020  -.10010  -.05225  -.02148  .00000
  -.50244  -.40039  -.36035  -.27539  -.21045  -.12549  -.08301  -.07715  .00000  .00000
  -.46045  -.38525  -.36035  -.30029  -.26514  -.19238  -.12305  .00000  .00000  .00000
  -.38037  -.37305  -.35547  -.34033  -.30029  -.24023  -.19043  .00000  .00000  .00000
  -.38428  -.34033  -.29541  -.25537  -.21338  -.14014  .00000  .00000  .00000  .00000
  -.37305  -.30322  -.23535  -.18018  -.12012  -.07324  .00000  .00000  .00000  .00000
  -.35010  -.28223  -.21045  -.14502  -.08545  -.02002  .00000  .00000  .00000  .00000
  .04839  .02969  .03090  .02599  .03300  .03490  .05019  .05199  .05779  -.00001
  .03580  .03080  .02750  .02260  .02499  .02950  .02920  .03539  .05399  -.00001
  .02889  .02650  .02810  .02350  .01970  .02280  .02520  .03500  .04919  -.00001
  .02499  .02350  .02200  .02000  .01900  .01790  .02670  .04410  .05379  -.00001
  .02720  .02599  .02219  .02380  .02100  .03380  .03999  .05029  -.00001  -.00001
  .03550  .02779  .02720  .02699  .03360  .03670  .04350  -.00001  -.00001  -.00001
  .03200  .02879  .02850  .03000  .03320  .04179  .04400  -.00001  -.00001  -.00001
  .03020  .02769  .02889  .03080  .03500  .04060  -.00001  -.00001  -.00001  -.00001
  .02650  .02699  .02789  .02900  .03419  .03889  -.00001  -.00001  -.00001  -.00001
  .02080  .02530  .02740  .02889  .03400  .04079  -.00001  -.00001  -.00001  -.00001
 68                                                                             
  -.45605  -.37012  -.28516  -.20020  -.12842  -.05322  -.00635  .02490  .03662  .00000
  -.42627  -.34521  -.26416  -.20020  -.11035  -.02002  .06152  .10986  .13477  .00000
  -.41016  -.31934  -.23438  -.16016  -.07813  .00000  .09961  .15771  .22363  .00000
  -.39014  -.29248  -.21240  -.12012  -.04443  .00977  .09082  .14697  .21680  .00000
  -.35010  -.27832  -.20703  -.12012  -.07031  .04980  .09473  .11670  .00000  .00000
  -.38037  -.27832  -.23145  -.18311  -.11426  -.05029  .02881  .00000  .00000  .00000
  -.31006  -.27930  -.25244  -.21240  -.17041  -.09814  -.05029  .00000  .00000  .00000
  -.28223  -.24512  -.20020  -.16504  -.12549  -.06201  .00000  .00000  .00000  .00000
  -.26025  -.21338  -.17041  -.12842  -.07520  -.02539  .00000  .00000  .00000  .00000
  -.24023  -.19531  -.16016  -.11035  -.05029  .01465  .00000  .00000  .00000  .00000
  .01759  .01610  .01542  .01550  .01600  .01955  .02752  .03078  .03415  -.00001
  .01520  .01520  .01479  .01514  .01710  .01640  .01903  .02299  .02930  -.00001
  .01350  .01379  .01330  .01375  .01352  .01460  .01504  .02092  .02350  -.00001
  .01530  .01369  .01350  .01289  .01182  .01434  .01690  .01780  .02060  -.00001
  .01800  .01620  .01440  .01469  .01700  .01680  .01800  .01904  -.00001  -.00001
  .02350  .02119  .02060  .02250  .02280  .02755  .02934  -.00001  -.00001  -.00001
  .02499  .02150  .02299  .02299  .02360  .02755  .03950  -.00001  -.00001  -.00001
  .02150  .01939  .02180  .02440  .02699  .02900  -.00001  -.00001  -.00001  -.00001
  .01900  .01900  .02100  .02299  .02750  .03130  -.00001  -.00001  -.00001  -.00001
  .01690  .01749  .02029  .02399  .02810  .03419  -.00001  -.00001  -.00001  -.00001
